"Genmodel_ID","Image_name","Automaker","Firm","Region","old_firm","old_automaker","version","Color","clustering_ids","ht","wb","Price","hpwt","mpd","mpg","space","wt","hp","len","wid","eswt","Gas_emission","in_uk_blp","xi_fe"
"7_25","Audi$$RS3$$2016$$Red$$7_25$$129$$image_8.jpg",1,18,2,"Volkswagen","Audi",TRUE,6,375,55.7,103.8,40.58916833,1.07728316,0.656938428,3.4,1.323446466,335.10224,361,4343,1966,0.740072642,1.89,TRUE,-10.976
"7_25","Audi$$RS3$$2017$$Black$$7_25$$6$$image_6.jpg",1,18,2,"Volkswagen","Audi",TRUE,1,375,55.7,103.8,40.58916833,1.07728316,0.656938428,3.4,1.323446466,335.10224,361,4343,1966,0.740072642,1.89,TRUE,-10.976
"7_25","Audi$$RS3$$2017$$Red$$7_25$$55$$image_5.jpg",1,18,2,"Volkswagen","Audi",TRUE,6,375,55.7,103.8,40.58916833,1.07728316,0.656938428,3.4,1.323446466,335.10224,361,4343,1966,0.740072642,1.89,TRUE,-10.976
"7_25","Audi$$RS3$$2016$$Grey$$7_25$$87$$image_6.jpg",1,18,2,"Volkswagen","Audi",TRUE,4,375,55.7,103.8,40.58916833,1.07728316,0.656938428,3.4,1.323446466,335.10224,361,4343,1966,0.740072642,1.89,TRUE,-10.976
"7_25","Audi$$RS3$$2015$$Multicolour$$7_25$$57$$image_5.jpg",1,18,2,"Volkswagen","Audi",TRUE,7,375,55.7,103.8,40.58916833,1.07728316,0.656938428,3.4,1.323446466,335.10224,361,4343,1966,0.740072642,1.89,TRUE,-10.976
"7_25","Audi$$RS3$$2016$$Blue$$7_25$$14$$image_5.jpg",1,18,2,"Volkswagen","Audi",TRUE,3,375,55.7,103.8,40.58916833,1.07728316,0.656938428,3.4,1.323446466,335.10224,361,4343,1966,0.740072642,1.89,TRUE,-10.976
"7_25","Audi$$RS3$$2016$$White$$7_25$$112$$image_0.jpg",1,18,2,"Volkswagen","Audi",TRUE,5,375,55.7,103.8,40.58916833,1.07728316,0.656938428,3.4,1.323446466,335.10224,361,4343,1966,0.740072642,1.89,TRUE,-10.976
"7_25","Audi$$RS3$$2016$$Grey$$7_25$$11$$image_2.jpg",1,18,2,"Volkswagen","Audi",TRUE,4,375,55.7,103.8,40.58916833,1.07728316,0.656938428,3.4,1.323446466,335.10224,361,4343,1966,0.740072642,1.89,TRUE,-10.976
"7_26","Audi$$RS4$$2007$$Black$$7_26$$3$$image_3.jpg",1,18,2,"Volkswagen","Audi",TRUE,1,376,55.7,110.7,55.446375,1.119452139,0.465413661,2.6,1.492152396,395.72929,443,4719,2040,1.051981773,2.49,TRUE,-8.866
"7_3","Audi$$A3$$2017$$White$$7_3$$1119$$image_2.jpg",1,18,2,"Volkswagen","Audi",TRUE,5,378,55.9,102.19,16.7607465,0.405208329,0.959434457,4.9,1.301121887,261.24747,105.8,4239.9,1979.8,0.518494894,1.367,TRUE,-4.224
"7_3","Audi$$A3$$2013$$Red$$7_3$$731$$image_0.jpg",1,18,2,"Volkswagen","Audi",TRUE,6,378,55.9,102.19,16.7607465,0.405208329,0.959434457,4.9,1.301121887,261.24747,105.8,4239.9,1979.8,0.518494894,1.367,TRUE,-4.224
"7_3","Audi$$A3$$2016$$Blue$$7_3$$1103$$image_4.jpg",1,18,2,"Volkswagen","Audi",TRUE,3,378,55.9,102.19,16.7607465,0.405208329,0.959434457,4.9,1.301121887,261.24747,105.8,4239.9,1979.8,0.518494894,1.367,TRUE,-4.224
"7_3","Audi$$A3$$2013$$Black$$7_3$$1113$$image_1.jpg",1,18,2,"Volkswagen","Audi",TRUE,1,378,55.9,102.19,16.7607465,0.405208329,0.959434457,4.9,1.301121887,261.24747,105.8,4239.9,1979.8,0.518494894,1.367,TRUE,-4.224
"7_3","Audi$$A3$$2016$$White$$7_3$$525$$image_13.jpg",1,18,2,"Volkswagen","Audi",TRUE,5,378,55.9,102.19,16.7607465,0.405208329,0.959434457,4.9,1.301121887,261.24747,105.8,4239.9,1979.8,0.518494894,1.367,TRUE,-4.224
"7_3","Audi$$A3$$2009$$Red$$7_3$$1711$$image_1.jpg",1,18,2,"Volkswagen","Audi",TRUE,6,378,55.9,102.19,16.7607465,0.405208329,0.959434457,4.9,1.301121887,261.24747,105.8,4239.9,1979.8,0.518494894,1.367,TRUE,-4.224
"7_3","Audi$$A3$$2017$$Grey$$7_3$$1025$$image_5.jpg",1,18,2,"Volkswagen","Audi",TRUE,4,378,55.9,102.19,16.7607465,0.405208329,0.959434457,4.9,1.301121887,261.24747,105.8,4239.9,1979.8,0.518494894,1.367,TRUE,-4.224
"7_3","Audi$$A3$$2015$$White$$7_3$$1294$$image_0.jpg",1,18,2,"Volkswagen","Audi",TRUE,5,378,55.9,102.19,16.7607465,0.405208329,0.959434457,4.9,1.301121887,261.24747,105.8,4239.9,1979.8,0.518494894,1.367,TRUE,-4.224
"7_3","Audi$$A3$$2016$$Silver$$7_3$$955$$image_5.jpg",1,18,2,"Volkswagen","Audi",TRUE,2,378,55.9,102.19,16.7607465,0.405208329,0.959434457,4.9,1.301121887,261.24747,105.8,4239.9,1979.8,0.518494894,1.367,TRUE,-4.224
"7_3","Audi$$A3$$2017$$Silver$$7_3$$966$$image_2.jpg",1,18,2,"Volkswagen","Audi",TRUE,2,378,55.9,102.19,16.7607465,0.405208329,0.959434457,4.9,1.301121887,261.24747,105.8,4239.9,1979.8,0.518494894,1.367,TRUE,-4.224
"7_3","Audi$$A3$$2017$$Black$$7_3$$284$$image_6.jpg",1,18,2,"Volkswagen","Audi",TRUE,1,378,55.9,102.19,16.7607465,0.405208329,0.959434457,4.9,1.301121887,261.24747,105.8,4239.9,1979.8,0.518494894,1.367,TRUE,-4.224
"7_3","Audi$$A3$$2008$$Blue$$7_3$$921$$image_16.jpg",1,18,2,"Volkswagen","Audi",TRUE,3,378,55.9,102.19,16.7607465,0.405208329,0.959434457,4.9,1.301121887,261.24747,105.8,4239.9,1979.8,0.518494894,1.367,TRUE,-4.224
"7_3","Audi$$A3$$2015$$Red$$7_3$$1260$$image_0.jpg",1,18,2,"Volkswagen","Audi",TRUE,6,378,55.9,102.19,16.7607465,0.405208329,0.959434457,4.9,1.301121887,261.24747,105.8,4239.9,1979.8,0.518494894,1.367,TRUE,-4.224
"7_3","Audi$$A3$$2014$$Black$$7_3$$1331$$image_1.jpg",1,18,2,"Volkswagen","Audi",TRUE,1,378,55.9,102.19,16.7607465,0.405208329,0.959434457,4.9,1.301121887,261.24747,105.8,4239.9,1979.8,0.518494894,1.367,TRUE,-4.224
"7_3","Audi$$A3$$2015$$Blue$$7_3$$718$$image_0.jpg",1,18,2,"Volkswagen","Audi",TRUE,3,378,55.9,102.19,16.7607465,0.405208329,0.959434457,4.9,1.301121887,261.24747,105.8,4239.9,1979.8,0.518494894,1.367,TRUE,-4.224
"7_3","Audi$$A3$$2012$$Blue$$7_3$$314$$image_5.jpg",1,18,2,"Volkswagen","Audi",TRUE,3,378,55.9,102.19,16.7607465,0.405208329,0.959434457,4.9,1.301121887,261.24747,105.8,4239.9,1979.8,0.518494894,1.367,TRUE,-4.224
"7_3","Audi$$A3$$2010$$Grey$$7_3$$1580$$image_6.jpg",1,18,2,"Volkswagen","Audi",TRUE,4,378,55.9,102.19,16.7607465,0.405208329,0.959434457,4.9,1.301121887,261.24747,105.8,4239.9,1979.8,0.518494894,1.367,TRUE,-4.224
"7_3","Audi$$A3$$2017$$Black$$7_3$$1838$$image_6.jpg",1,18,2,"Volkswagen","Audi",TRUE,1,378,55.9,102.19,16.7607465,0.405208329,0.959434457,4.9,1.301121887,261.24747,105.8,4239.9,1979.8,0.518494894,1.367,TRUE,-4.224
"7_3","Audi$$A3$$2012$$Blue$$7_3$$1722$$image_0.jpg",1,18,2,"Volkswagen","Audi",TRUE,3,378,55.9,102.19,16.7607465,0.405208329,0.959434457,4.9,1.301121887,261.24747,105.8,4239.9,1979.8,0.518494894,1.367,TRUE,-4.224
"7_3","Audi$$A3$$2016$$Red$$7_3$$16$$image_5.jpg",1,18,2,"Volkswagen","Audi",TRUE,6,378,55.9,102.19,16.7607465,0.405208329,0.959434457,4.9,1.301121887,261.24747,105.8,4239.9,1979.8,0.518494894,1.367,TRUE,-4.224
"7_3","Audi$$A3$$2009$$Red$$7_3$$548$$image_3.jpg",1,18,2,"Volkswagen","Audi",TRUE,6,378,55.9,102.19,16.7607465,0.405208329,0.959434457,4.9,1.301121887,261.24747,105.8,4239.9,1979.8,0.518494894,1.367,TRUE,-4.224
"7_3","Audi$$A3$$2017$$Black$$7_3$$1788$$image_6.jpg",1,18,2,"Volkswagen","Audi",TRUE,1,378,55.9,102.19,16.7607465,0.405208329,0.959434457,4.9,1.301121887,261.24747,105.8,4239.9,1979.8,0.518494894,1.367,TRUE,-4.224
"7_3","Audi$$A3$$2016$$Black$$7_3$$594$$image_4.jpg",1,18,2,"Volkswagen","Audi",TRUE,1,378,55.9,102.19,16.7607465,0.405208329,0.959434457,4.9,1.301121887,261.24747,105.8,4239.9,1979.8,0.518494894,1.367,TRUE,-4.224
"7_3","Audi$$A3$$2010$$Blue$$7_3$$1414$$image_4.jpg",1,18,2,"Volkswagen","Audi",TRUE,3,378,55.9,102.19,16.7607465,0.405208329,0.959434457,4.9,1.301121887,261.24747,105.8,4239.9,1979.8,0.518494894,1.367,TRUE,-4.224
"7_3","Audi$$A3$$2015$$White$$7_3$$1352$$image_6.jpg",1,18,2,"Volkswagen","Audi",TRUE,5,378,55.9,102.19,16.7607465,0.405208329,0.959434457,4.9,1.301121887,261.24747,105.8,4239.9,1979.8,0.518494894,1.367,TRUE,-4.224
"7_3","Audi$$A3$$2013$$Red$$7_3$$1350$$image_38.jpg",1,18,2,"Volkswagen","Audi",TRUE,6,378,55.9,102.19,16.7607465,0.405208329,0.959434457,4.9,1.301121887,261.24747,105.8,4239.9,1979.8,0.518494894,1.367,TRUE,-4.224
"7_3","Audi$$A3$$2009$$Grey$$7_3$$1263$$image_1.jpg",1,18,2,"Volkswagen","Audi",TRUE,4,378,55.9,102.19,16.7607465,0.405208329,0.959434457,4.9,1.301121887,261.24747,105.8,4239.9,1979.8,0.518494894,1.367,TRUE,-4.224
"7_3","Audi$$A3$$2014$$Blue$$7_3$$602$$image_6.jpg",1,18,2,"Volkswagen","Audi",TRUE,3,378,55.9,102.19,16.7607465,0.405208329,0.959434457,4.9,1.301121887,261.24747,105.8,4239.9,1979.8,0.518494894,1.367,TRUE,-4.224
"7_3","Audi$$A3$$2015$$Red$$7_3$$1944$$image_3.jpg",1,18,2,"Volkswagen","Audi",TRUE,6,378,55.9,102.19,16.7607465,0.405208329,0.959434457,4.9,1.301121887,261.24747,105.8,4239.9,1979.8,0.518494894,1.367,TRUE,-4.224
"7_3","Audi$$A3$$2014$$White$$7_3$$728$$image_0.jpg",1,18,2,"Volkswagen","Audi",TRUE,5,378,55.9,102.19,16.7607465,0.405208329,0.959434457,4.9,1.301121887,261.24747,105.8,4239.9,1979.8,0.518494894,1.367,TRUE,-4.224
"7_3","Audi$$A3$$2013$$White$$7_3$$66$$image_4.jpg",1,18,2,"Volkswagen","Audi",TRUE,5,378,55.9,102.19,16.7607465,0.405208329,0.959434457,4.9,1.301121887,261.24747,105.8,4239.9,1979.8,0.518494894,1.367,TRUE,-4.224
"7_3","Audi$$A3$$2015$$Blue$$7_3$$129$$image_0.jpg",1,18,2,"Volkswagen","Audi",TRUE,3,378,55.9,102.19,16.7607465,0.405208329,0.959434457,4.9,1.301121887,261.24747,105.8,4239.9,1979.8,0.518494894,1.367,TRUE,-4.224
"7_3","Audi$$A3$$2012$$White$$7_3$$1536$$image_0.jpg",1,18,2,"Volkswagen","Audi",TRUE,5,378,55.9,102.19,16.7607465,0.405208329,0.959434457,4.9,1.301121887,261.24747,105.8,4239.9,1979.8,0.518494894,1.367,TRUE,-4.224
"7_3","Audi$$A3$$2014$$Silver$$7_3$$776$$image_2.jpg",1,18,2,"Volkswagen","Audi",TRUE,2,378,55.9,102.19,16.7607465,0.405208329,0.959434457,4.9,1.301121887,261.24747,105.8,4239.9,1979.8,0.518494894,1.367,TRUE,-4.224
"7_3","Audi$$A3$$2011$$Red$$7_3$$1879$$image_1.jpg",1,18,2,"Volkswagen","Audi",TRUE,6,378,55.9,102.19,16.7607465,0.405208329,0.959434457,4.9,1.301121887,261.24747,105.8,4239.9,1979.8,0.518494894,1.367,TRUE,-4.224
"7_3","Audi$$A3$$2014$$Grey$$7_3$$1507$$image_0.jpg",1,18,2,"Volkswagen","Audi",TRUE,4,378,55.9,102.19,16.7607465,0.405208329,0.959434457,4.9,1.301121887,261.24747,105.8,4239.9,1979.8,0.518494894,1.367,TRUE,-4.224
"7_3","Audi$$A3$$2017$$Black$$7_3$$1050$$image_5.jpg",1,18,2,"Volkswagen","Audi",TRUE,1,378,55.9,102.19,16.7607465,0.405208329,0.959434457,4.9,1.301121887,261.24747,105.8,4239.9,1979.8,0.518494894,1.367,TRUE,-4.224
"7_3","Audi$$A3$$2017$$Black$$7_3$$174$$image_5.jpg",1,18,2,"Volkswagen","Audi",TRUE,1,378,55.9,102.19,16.7607465,0.405208329,0.959434457,4.9,1.301121887,261.24747,105.8,4239.9,1979.8,0.518494894,1.367,TRUE,-4.224
"7_3","Audi$$A3$$2009$$Silver$$7_3$$1721$$image_1.jpg",1,18,2,"Volkswagen","Audi",TRUE,2,378,55.9,102.19,16.7607465,0.405208329,0.959434457,4.9,1.301121887,261.24747,105.8,4239.9,1979.8,0.518494894,1.367,TRUE,-4.224
"7_3","Audi$$A3$$2010$$Black$$7_3$$1914$$image_1.jpg",1,18,2,"Volkswagen","Audi",TRUE,1,378,55.9,102.19,16.7607465,0.405208329,0.959434457,4.9,1.301121887,261.24747,105.8,4239.9,1979.8,0.518494894,1.367,TRUE,-4.224
"7_3","Audi$$A3$$2012$$Red$$7_3$$1399$$image_13.jpg",1,18,2,"Volkswagen","Audi",TRUE,6,378,55.9,102.19,16.7607465,0.405208329,0.959434457,4.9,1.301121887,261.24747,105.8,4239.9,1979.8,0.518494894,1.367,TRUE,-4.224
"7_3","Audi$$A3$$2017$$Red$$7_3$$403$$image_18.jpg",1,18,2,"Volkswagen","Audi",TRUE,6,378,55.9,102.19,16.7607465,0.405208329,0.959434457,4.9,1.301121887,261.24747,105.8,4239.9,1979.8,0.518494894,1.367,TRUE,-4.224
"7_3","Audi$$A3$$2013$$Red$$7_3$$1302$$image_0.jpg",1,18,2,"Volkswagen","Audi",TRUE,6,378,55.9,102.19,16.7607465,0.405208329,0.959434457,4.9,1.301121887,261.24747,105.8,4239.9,1979.8,0.518494894,1.367,TRUE,-4.224
"7_3","Audi$$A3$$2013$$Blue$$7_3$$1801$$image_2.jpg",1,18,2,"Volkswagen","Audi",TRUE,3,378,55.9,102.19,16.7607465,0.405208329,0.959434457,4.9,1.301121887,261.24747,105.8,4239.9,1979.8,0.518494894,1.367,TRUE,-4.224
"7_3","Audi$$A3$$2012$$Grey$$7_3$$1227$$image_1.jpg",1,18,2,"Volkswagen","Audi",TRUE,4,378,55.9,102.19,16.7607465,0.405208329,0.959434457,4.9,1.301121887,261.24747,105.8,4239.9,1979.8,0.518494894,1.367,TRUE,-4.224
"7_3","Audi$$A3$$2010$$Black$$7_3$$2007$$image_0.jpg",1,18,2,"Volkswagen","Audi",TRUE,1,378,55.9,102.19,16.7607465,0.405208329,0.959434457,4.9,1.301121887,261.24747,105.8,4239.9,1979.8,0.518494894,1.367,TRUE,-4.224
"7_3","Audi$$A3$$2011$$Silver$$7_3$$253$$image_0.jpg",1,18,2,"Volkswagen","Audi",TRUE,2,378,55.9,102.19,16.7607465,0.405208329,0.959434457,4.9,1.301121887,261.24747,105.8,4239.9,1979.8,0.518494894,1.367,TRUE,-4.224
"7_3","Audi$$A3$$2013$$Grey$$7_3$$1782$$image_1.jpg",1,18,2,"Volkswagen","Audi",TRUE,4,378,55.9,102.19,16.7607465,0.405208329,0.959434457,4.9,1.301121887,261.24747,105.8,4239.9,1979.8,0.518494894,1.367,TRUE,-4.224
"7_3","Audi$$A3$$2015$$Silver$$7_3$$612$$image_10.jpg",1,18,2,"Volkswagen","Audi",TRUE,2,378,55.9,102.19,16.7607465,0.405208329,0.959434457,4.9,1.301121887,261.24747,105.8,4239.9,1979.8,0.518494894,1.367,TRUE,-4.224
"7_3","Audi$$A3$$2016$$Black$$7_3$$938$$image_5.jpg",1,18,2,"Volkswagen","Audi",TRUE,1,378,55.9,102.19,16.7607465,0.405208329,0.959434457,4.9,1.301121887,261.24747,105.8,4239.9,1979.8,0.518494894,1.367,TRUE,-4.224
"7_3","Audi$$A3$$2016$$Red$$7_3$$1940$$image_12.jpg",1,18,2,"Volkswagen","Audi",TRUE,6,378,55.9,102.19,16.7607465,0.405208329,0.959434457,4.9,1.301121887,261.24747,105.8,4239.9,1979.8,0.518494894,1.367,TRUE,-4.224
"7_3","Audi$$A3$$2016$$Grey$$7_3$$1391$$image_5.jpg",1,18,2,"Volkswagen","Audi",TRUE,4,378,55.9,102.19,16.7607465,0.405208329,0.959434457,4.9,1.301121887,261.24747,105.8,4239.9,1979.8,0.518494894,1.367,TRUE,-4.224
"7_3","Audi$$A3$$2017$$Blue$$7_3$$1963$$image_5.jpg",1,18,2,"Volkswagen","Audi",TRUE,3,378,55.9,102.19,16.7607465,0.405208329,0.959434457,4.9,1.301121887,261.24747,105.8,4239.9,1979.8,0.518494894,1.367,TRUE,-4.224
"7_3","Audi$$A3$$2009$$Silver$$7_3$$824$$image_0.jpg",1,18,2,"Volkswagen","Audi",TRUE,2,378,55.9,102.19,16.7607465,0.405208329,0.959434457,4.9,1.301121887,261.24747,105.8,4239.9,1979.8,0.518494894,1.367,TRUE,-4.224
"7_3","Audi$$A3$$2012$$Red$$7_3$$23$$image_2.jpg",1,18,2,"Volkswagen","Audi",TRUE,6,378,55.9,102.19,16.7607465,0.405208329,0.959434457,4.9,1.301121887,261.24747,105.8,4239.9,1979.8,0.518494894,1.367,TRUE,-4.224
"7_3","Audi$$A3$$2017$$Grey$$7_3$$1913$$image_5.jpg",1,18,2,"Volkswagen","Audi",TRUE,4,378,55.9,102.19,16.7607465,0.405208329,0.959434457,4.9,1.301121887,261.24747,105.8,4239.9,1979.8,0.518494894,1.367,TRUE,-4.224
"7_3","Audi$$A3$$2016$$Red$$7_3$$1783$$image_18.jpg",1,18,2,"Volkswagen","Audi",TRUE,6,378,55.9,102.19,16.7607465,0.405208329,0.959434457,4.9,1.301121887,261.24747,105.8,4239.9,1979.8,0.518494894,1.367,TRUE,-4.224
"7_3","Audi$$A3$$2017$$Grey$$7_3$$159$$image_6.jpg",1,18,2,"Volkswagen","Audi",TRUE,4,378,55.9,102.19,16.7607465,0.405208329,0.959434457,4.9,1.301121887,261.24747,105.8,4239.9,1979.8,0.518494894,1.367,TRUE,-4.224
"7_3","Audi$$A3$$2016$$Grey$$7_3$$1871$$image_5.jpg",1,18,2,"Volkswagen","Audi",TRUE,4,378,55.9,102.19,16.7607465,0.405208329,0.959434457,4.9,1.301121887,261.24747,105.8,4239.9,1979.8,0.518494894,1.367,TRUE,-4.224
"7_3","Audi$$A3$$2017$$Yellow$$7_3$$519$$image_20.jpg",1,18,2,"Volkswagen","Audi",TRUE,7,378,55.9,102.19,16.7607465,0.405208329,0.959434457,4.9,1.301121887,261.24747,105.8,4239.9,1979.8,0.518494894,1.367,TRUE,-4.224
"7_3","Audi$$A3$$2011$$Silver$$7_3$$253$$image_1.jpg",1,18,2,"Volkswagen","Audi",TRUE,2,378,55.9,102.19,16.7607465,0.405208329,0.959434457,4.9,1.301121887,261.24747,105.8,4239.9,1979.8,0.518494894,1.367,TRUE,-4.224
"7_3","Audi$$A3$$2017$$Grey$$7_3$$106$$image_3.jpg",1,18,2,"Volkswagen","Audi",TRUE,4,378,55.9,102.19,16.7607465,0.405208329,0.959434457,4.9,1.301121887,261.24747,105.8,4239.9,1979.8,0.518494894,1.367,TRUE,-4.224
"7_3","Audi$$A3$$2016$$Silver$$7_3$$1423$$image_5.jpg",1,18,2,"Volkswagen","Audi",TRUE,2,378,55.9,102.19,16.7607465,0.405208329,0.959434457,4.9,1.301121887,261.24747,105.8,4239.9,1979.8,0.518494894,1.367,TRUE,-4.224
"7_3","Audi$$A3$$2014$$Grey$$7_3$$551$$image_2.jpg",1,18,2,"Volkswagen","Audi",TRUE,4,378,55.9,102.19,16.7607465,0.405208329,0.959434457,4.9,1.301121887,261.24747,105.8,4239.9,1979.8,0.518494894,1.367,TRUE,-4.224
"7_3","Audi$$A3$$2016$$Grey$$7_3$$1041$$image_5.jpg",1,18,2,"Volkswagen","Audi",TRUE,4,378,55.9,102.19,16.7607465,0.405208329,0.959434457,4.9,1.301121887,261.24747,105.8,4239.9,1979.8,0.518494894,1.367,TRUE,-4.224
"7_3","Audi$$A3$$2017$$Blue$$7_3$$1565$$image_2.jpg",1,18,2,"Volkswagen","Audi",TRUE,3,378,55.9,102.19,16.7607465,0.405208329,0.959434457,4.9,1.301121887,261.24747,105.8,4239.9,1979.8,0.518494894,1.367,TRUE,-4.224
"7_3","Audi$$A3$$2015$$Red$$7_3$$1314$$image_10.jpg",1,18,2,"Volkswagen","Audi",TRUE,6,378,55.9,102.19,16.7607465,0.405208329,0.959434457,4.9,1.301121887,261.24747,105.8,4239.9,1979.8,0.518494894,1.367,TRUE,-4.224
"7_3","Audi$$A3$$2017$$Silver$$7_3$$931$$image_5.jpg",1,18,2,"Volkswagen","Audi",TRUE,2,378,55.9,102.19,16.7607465,0.405208329,0.959434457,4.9,1.301121887,261.24747,105.8,4239.9,1979.8,0.518494894,1.367,TRUE,-4.224
"7_3","Audi$$A3$$2008$$Grey$$7_3$$1978$$image_15.jpg",1,18,2,"Volkswagen","Audi",TRUE,4,378,55.9,102.19,16.7607465,0.405208329,0.959434457,4.9,1.301121887,261.24747,105.8,4239.9,1979.8,0.518494894,1.367,TRUE,-4.224
"7_3","Audi$$A3$$2017$$Grey$$7_3$$143$$image_18.jpg",1,18,2,"Volkswagen","Audi",TRUE,4,378,55.9,102.19,16.7607465,0.405208329,0.959434457,4.9,1.301121887,261.24747,105.8,4239.9,1979.8,0.518494894,1.367,TRUE,-4.224
"7_3","Audi$$A3$$2016$$Black$$7_3$$1505$$image_5.jpg",1,18,2,"Volkswagen","Audi",TRUE,1,378,55.9,102.19,16.7607465,0.405208329,0.959434457,4.9,1.301121887,261.24747,105.8,4239.9,1979.8,0.518494894,1.367,TRUE,-4.224
"7_3","Audi$$A3$$2017$$Red$$7_3$$1682$$image_5.jpg",1,18,2,"Volkswagen","Audi",TRUE,6,378,55.9,102.19,16.7607465,0.405208329,0.959434457,4.9,1.301121887,261.24747,105.8,4239.9,1979.8,0.518494894,1.367,TRUE,-4.224
"7_3","Audi$$A3$$2017$$White$$7_3$$155$$image_5.jpg",1,18,2,"Volkswagen","Audi",TRUE,5,378,55.9,102.19,16.7607465,0.405208329,0.959434457,4.9,1.301121887,261.24747,105.8,4239.9,1979.8,0.518494894,1.367,TRUE,-4.224
"7_3","Audi$$A3$$2013$$White$$7_3$$1602$$image_0.jpg",1,18,2,"Volkswagen","Audi",TRUE,5,378,55.9,102.19,16.7607465,0.405208329,0.959434457,4.9,1.301121887,261.24747,105.8,4239.9,1979.8,0.518494894,1.367,TRUE,-4.224
"7_3","Audi$$A3$$2014$$Unlisted$$7_3$$922$$image_1.jpg",1,18,2,"Volkswagen","Audi",TRUE,7,378,55.9,102.19,16.7607465,0.405208329,0.959434457,4.9,1.301121887,261.24747,105.8,4239.9,1979.8,0.518494894,1.367,TRUE,-4.224
"7_3","Audi$$A3$$2016$$Silver$$7_3$$699$$image_5.jpg",1,18,2,"Volkswagen","Audi",TRUE,2,378,55.9,102.19,16.7607465,0.405208329,0.959434457,4.9,1.301121887,261.24747,105.8,4239.9,1979.8,0.518494894,1.367,TRUE,-4.224
"7_3","Audi$$A3$$2013$$White$$7_3$$1347$$image_3.jpg",1,18,2,"Volkswagen","Audi",TRUE,5,378,55.9,102.19,16.7607465,0.405208329,0.959434457,4.9,1.301121887,261.24747,105.8,4239.9,1979.8,0.518494894,1.367,TRUE,-4.224
"7_3","Audi$$A3$$2016$$Red$$7_3$$773$$image_5.jpg",1,18,2,"Volkswagen","Audi",TRUE,6,378,55.9,102.19,16.7607465,0.405208329,0.959434457,4.9,1.301121887,261.24747,105.8,4239.9,1979.8,0.518494894,1.367,TRUE,-4.224
"7_3","Audi$$A3$$2014$$Silver$$7_3$$1969$$image_4.jpg",1,18,2,"Volkswagen","Audi",TRUE,2,378,55.9,102.19,16.7607465,0.405208329,0.959434457,4.9,1.301121887,261.24747,105.8,4239.9,1979.8,0.518494894,1.367,TRUE,-4.224
"7_3","Audi$$A3$$2016$$Red$$7_3$$1219$$image_2.jpg",1,18,2,"Volkswagen","Audi",TRUE,6,378,55.9,102.19,16.7607465,0.405208329,0.959434457,4.9,1.301121887,261.24747,105.8,4239.9,1979.8,0.518494894,1.367,TRUE,-4.224
"7_3","Audi$$A3$$2016$$Silver$$7_3$$299$$image_5.jpg",1,18,2,"Volkswagen","Audi",TRUE,2,378,55.9,102.19,16.7607465,0.405208329,0.959434457,4.9,1.301121887,261.24747,105.8,4239.9,1979.8,0.518494894,1.367,TRUE,-4.224
"7_3","Audi$$A3$$2017$$Red$$7_3$$1428$$image_5.jpg",1,18,2,"Volkswagen","Audi",TRUE,6,378,55.9,102.19,16.7607465,0.405208329,0.959434457,4.9,1.301121887,261.24747,105.8,4239.9,1979.8,0.518494894,1.367,TRUE,-4.224
"7_3","Audi$$A3$$2016$$Red$$7_3$$712$$image_3.jpg",1,18,2,"Volkswagen","Audi",TRUE,6,378,55.9,102.19,16.7607465,0.405208329,0.959434457,4.9,1.301121887,261.24747,105.8,4239.9,1979.8,0.518494894,1.367,TRUE,-4.224
"7_3","Audi$$A3$$2016$$White$$7_3$$1985$$image_0.jpg",1,18,2,"Volkswagen","Audi",TRUE,5,378,55.9,102.19,16.7607465,0.405208329,0.959434457,4.9,1.301121887,261.24747,105.8,4239.9,1979.8,0.518494894,1.367,TRUE,-4.224
"7_3","Audi$$A3$$2009$$Blue$$7_3$$798$$image_5.jpg",1,18,2,"Volkswagen","Audi",TRUE,3,378,55.9,102.19,16.7607465,0.405208329,0.959434457,4.9,1.301121887,261.24747,105.8,4239.9,1979.8,0.518494894,1.367,TRUE,-4.224
"7_3","Audi$$A3$$2016$$Silver$$7_3$$1049$$image_5.jpg",1,18,2,"Volkswagen","Audi",TRUE,2,378,55.9,102.19,16.7607465,0.405208329,0.959434457,4.9,1.301121887,261.24747,105.8,4239.9,1979.8,0.518494894,1.367,TRUE,-4.224
"7_3","Audi$$A3$$2015$$Red$$7_3$$243$$image_0.jpg",1,18,2,"Volkswagen","Audi",TRUE,6,378,55.9,102.19,16.7607465,0.405208329,0.959434457,4.9,1.301121887,261.24747,105.8,4239.9,1979.8,0.518494894,1.367,TRUE,-4.224
"7_3","Audi$$A3$$2007$$Red$$7_3$$893$$image_1.jpg",1,18,2,"Volkswagen","Audi",TRUE,6,378,55.9,102.19,16.7607465,0.405208329,0.959434457,4.9,1.301121887,261.24747,105.8,4239.9,1979.8,0.518494894,1.367,TRUE,-4.224
"7_3","Audi$$A3$$2013$$White$$7_3$$577$$image_12.jpg",1,18,2,"Volkswagen","Audi",TRUE,5,378,55.9,102.19,16.7607465,0.405208329,0.959434457,4.9,1.301121887,261.24747,105.8,4239.9,1979.8,0.518494894,1.367,TRUE,-4.224
